location,Km,Transmission,Prix,Source,Modele,Carburant,Marque,Origine,Cv,Mc,PremiereMain,Portes,Couleur,Etat,MoisScraping,Prix_Neuf,BlueHDi,dCi,TDI,CRDi,EAT8,BVA,STT,Active,Allure,GT,Titanium,RS,S-Tronic,quattro,S-line,Business,Ambiance,Confort,Prestige,Pack,Promo,Life,Edition,Trend,Elegance,Premium,Techno,Explore,Executive,Dynamic,Intens,Luxe,Seductive,Stepway,promo,RS_Line,Multijet,Panorama,Combi,Enginereed,E-Tech,HEV,Prix_Expert
casablanca,259897,manuelle,108000.0,Rentals,other,diesel,dacia,unknown,6.0,2021,non,5.0,blanc,bon,9.0,148500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,88681.65
tanger,134999,automatique,180000.0,Classified,megane,diesel,renault,ww,6.0,2020,non,5.0,unknown,excellent,9.0,265900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,93065.0
casablanca,4525,automatique,245000.0,Classified,other,essence,kia,ww,9.0,2025,oui,5.0,unknown,bon,9.0,330900.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,264720.0
casablanca,132308,automatique,235000.0,Classified,508,diesel,peugeot,ww,8.0,2021,non,5.0,unknown,bon,9.0,409900.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,164779.8
casablanca,99180,automatique,405000.0,Classified,other,diesel,audi,ww,12.0,2018,oui,5.0,unknown,bon,9.0,918000.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171666.0
casablanca,128295,manuelle,98000.0,Rentals,doblo,diesel,fiat,unknown,5.0,2021,non,5.0,blanc,bon,9.0,149900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,73900.7
casablanca,24000,automatique,380000.0,Classified,a4,diesel,audi,ww,8.0,2024,oui,5.0,unknown,bon,9.0,634000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442532.0
casablanca,110294,manuelle,210000.0,Rentals,other,diesel,toyota,unknown,6.0,2021,non,5.0,gris,bon,9.0,484000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,88681.65
casablanca,78216,manuelle,88000.0,Rentals,kangoo,diesel,renault,unknown,6.0,2019,non,5.0,blanc,bon,9.0,184900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,63605.6
tanger,37499,automatique,338000.0,Classified,tucson,hybride,hyundai,ww,9.0,2023,oui,5.0,unknown,excellent,9.0,391000.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,242029.0
casablanca,170097,manuelle,99000.0,Rentals,c elysee,diesel,citroen,unknown,6.0,2021,non,4.0,gris,bon,9.0,143900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,55113.7
casablanca,191037,manuelle,154000.0,Rentals,caddy,diesel,volkswagen,unknown,8.0,2022,non,5.0,blanc,bon,9.0,355000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160460.0
casablanca,175508,manuelle,113000.0,Rentals,express,diesel,renault,unknown,6.0,2022,non,5.0,blanc,bon,9.0,177500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82182.5
casablanca,34000,automatique,325600.0,Classified,308,diesel,peugeot,unknown,6.0,2023,non,5.0,unknown,bon,9.0,344900.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,213493.1
marrakech,81000,manuelle,209000.0,Classified,other,diesel,ford,unknown,6.0,2021,non,5.0,blanc,bon,9.0,270000.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,111510.0
casablanca,20261,manuelle,160000.0,Classified,express,diesel,renault,ww,6.0,2024,non,5.0,unknown,bon,9.0,196000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136808.0
casablanca,131837,manuelle,130000.0,Classified,other,diesel,toyota,ww,5.0,2017,non,5.0,unknown,bon,9.0,225000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67275.0
casablanca,5688,manuelle,190400.0,Classified,c3,diesel,citroen,unknown,6.0,2024,non,5.0,unknown,bon,9.0,180900.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,88681.65
fes,186024,automatique,180000.0,Classified,other,diesel,hyundai,ww,9.0,2015,non,5.0,unknown,bon,9.0,560000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157920.0
casablanca,20261,manuelle,160000.0,Classified,express,diesel,renault,ww,6.0,2024,non,5.0,unknown,bon,9.0,196000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136808.0
casablanca,40943,manuelle,95000.0,Rentals,kangoo,diesel,renault,unknown,6.0,2019,non,5.0,blanc,bon,9.0,184900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,65269.7
casablanca,51430,manuelle,88000.0,Rentals,dokker,diesel,dacia,unknown,6.0,2021,non,5.0,blanc,bon,9.0,153400.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,64274.6
casablanca,33211,manuelle,176000.0,Classified,express,diesel,renault,unknown,6.0,2024,non,5.0,unknown,bon,9.0,184000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127328.0
casablanca,72000,manuelle,154000.0,Classified,astra,diesel,opel,unknown,6.0,2016,oui,5.0,unknown,bon,9.0,220000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,71060.0
marrakech,136274,automatique,132000.0,Classified,clio,diesel,renault,ww,6.0,2018,non,5.0,unknown,bon,9.0,209900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,62760.1
agadir,26580,manuelle,165000.0,Classified,express,diesel,renault,ww,6.0,2023,oui,5.0,unknown,bon,9.0,181000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112763.0
casablanca,28218,automatique,311000.0,Classified,grandland,diesel,opel,unknown,6.0,2024,non,5.0,unknown,bon,9.0,325000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,226850.0
casablanca,283475,manuelle,180000.0,Rentals,other,diesel,toyota,unknown,6.0,2021,non,5.0,gris,bon,9.0,484000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,88681.65
casablanca,11082,automatique,235000.0,Classified,arkana,hybride,renault,ww,9.0,2024,oui,5.0,unknown,bon,9.0,356000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,250624.0
rabat,7499,automatique,500000.0,Classified,tiguan,diesel,volkswagen,ww,8.0,2025,oui,5.0,unknown,neuf,9.0,620000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496000.0
casablanca,39503,manuelle,132000.0,Classified,picanto,essence,kia,unknown,6.0,2022,non,5.0,unknown,bon,9.0,144900.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,88681.65
casablanca,210462,manuelle,104000.0,Classified,dokker,diesel,dacia,maroc,6.0,2020,oui,5.0,blanc,bon,9.0,146900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48330.1
casablanca,26000,manuelle,184000.0,Classified,sandero,diesel,dacia,unknown,6.0,2024,non,5.0,unknown,bon,9.0,185000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,88681.65
casablanca,30670,manuelle,97000.0,Rentals,kangoo,diesel,renault,unknown,6.0,2019,non,5.0,unknown,bon,9.0,184900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,66194.2
casablanca,110800,manuelle,122000.0,Classified,other,diesel,ford,unknown,6.0,2013,non,5.0,unknown,bon,9.0,306000.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,93942.0
casablanca,117789,automatique,318000.0,Classified,3008,diesel,peugeot,unknown,6.0,2021,non,5.0,unknown,bon,9.0,406900.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,88681.65
temara,144000,automatique,180000.0,Classified,308,diesel,peugeot,unknown,6.0,2019,oui,5.0,unknown,bon,9.0,260900.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78270.0
casablanca,78900,automatique,215000.0,Classified,arkana,hybride,renault,maroc,9.0,2023,oui,5.0,blanc,bon,9.0,336000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,215040.0
casablanca,122828,manuelle,126000.0,Rentals,dokker,diesel,dacia,unknown,6.0,2021,non,5.0,blanc,bon,9.0,153400.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,61973.6
casablanca,139913,manuelle,105000.0,Rentals,express,diesel,renault,unknown,6.0,2022,non,5.0,blanc,bon,9.0,158200.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77043.4
casablanca,118856,automatique,305000.0,Classified,other,diesel,peugeot,unknown,8.0,2021,non,5.0,gris,bon,9.0,378900.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,153833.4
casablanca,169132,manuelle,130000.0,Rentals,duster,diesel,dacia,unknown,6.0,2020,non,5.0,gris,bon,9.0,214900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73280.9
casablanca,99695,manuelle,135000.0,Rentals,duster,diesel,dacia,unknown,6.0,2021,non,5.0,blanc,bon,9.0,214900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88681.65
casablanca,121985,manuelle,125000.0,Rentals,logan,diesel,dacia,unknown,6.0,2022,non,4.0,gris,bon,9.0,151500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74689.5
casablanca,77552,automatique,340000.0,Classified,tiguan,diesel,volkswagen,unknown,8.0,2020,non,5.0,unknown,bon,9.0,388000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145112.0
casablanca,9812,automatique,160000.0,Classified,sandero,essence,dacia,unknown,6.0,2024,non,5.0,unknown,bon,9.0,178000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,88681.65
casablanca,132308,automatique,235000.0,Classified,508,diesel,peugeot,ww,8.0,2021,non,5.0,unknown,bon,9.0,409900.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,164779.8
casablanca,74402,manuelle,254000.0,Classified,other,diesel,kia,unknown,6.0,2023,non,5.0,unknown,bon,9.0,288900.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,174495.6
casablanca,94945,manuelle,100000.0,Rentals,dokker,diesel,dacia,unknown,6.0,2019,non,5.0,unknown,bon,9.0,149900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54863.4
casablanca,113021,manuelle,101000.0,Rentals,express,diesel,renault,unknown,6.0,2021,non,5.0,blanc,bon,9.0,149000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,74500.0
casablanca,121813,manuelle,94000.0,Rentals,dokker,diesel,dacia,unknown,6.0,2021,non,5.0,blanc,bon,9.0,153400.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,88681.65
casablanca,55145,manuelle,127000.0,Classified,other,diesel,hyundai,ww,6.0,2019,oui,5.0,unknown,bon,9.0,191000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,63221.0
casablanca,104999,manuelle,70000.0,Classified,other,essence,fiat,unknown,6.0,2012,non,5.0,unknown,bon,9.0,157900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88681.65
casablanca,42083,manuelle,95000.0,Rentals,kangoo,diesel,renault,unknown,6.0,2019,non,5.0,blanc,bon,9.0,184900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,65269.7
fes,7600,manuelle,159000.0,Classified,sandero,diesel,dacia,unknown,6.0,2024,oui,5.0,unknown,bon,9.0,185000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,131350.0
casablanca,112174,manuelle,137000.0,Classified,other,essence,toyota,unknown,6.0,2022,non,5.0,unknown,bon,9.0,175500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,87750.0
casablanca,33604,automatique,349000.0,Classified,other,diesel,audi,ww,8.0,2022,oui,5.0,unknown,bon,9.0,570000.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293550.0
agadir,20000,automatique,256000.0,Classified,other,diesel,kia,maroc,6.0,2023,non,5.0,blanc,bon,9.0,341500.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,224365.5
casablanca,100000,manuelle,160000.0,Classified,other,diesel,kia,unknown,6.0,2020,oui,5.0,unknown,bon,9.0,205000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75030.0
casablanca,70260,manuelle,185000.0,Classified,308,diesel,peugeot,ww,6.0,2020,non,5.0,unknown,bon,9.0,264900.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99072.6
casablanca,131837,manuelle,130000.0,Classified,other,diesel,toyota,ww,5.0,2017,non,5.0,unknown,bon,9.0,225000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67275.0
casablanca,122014,manuelle,108000.0,Rentals,express,diesel,renault,unknown,6.0,2022,non,5.0,blanc,bon,9.0,158200.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77992.6
agadir,174908,manuelle,115000.0,Classified,other,diesel,renault,ww,6.0,2013,non,5.0,unknown,bon,9.0,268500.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,77059.5
casablanca,228667,manuelle,104000.0,Rentals,dokker,diesel,dacia,unknown,6.0,2021,non,5.0,blanc,bon,9.0,153400.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,88681.65
casablanca,151000,automatique,225000.0,Classified,tucson,diesel,hyundai,unknown,6.0,2019,non,5.0,unknown,bon,9.0,376000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,88681.65
agadir,104598,automatique,295000.0,Classified,other,diesel,audi,ww,8.0,2021,non,5.0,unknown,bon,9.0,460000.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188140.0
tanger,77499,automatique,298000.0,Classified,tucson,diesel,hyundai,ww,6.0,2022,non,5.0,unknown,bon,9.0,391000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,198237.0
casablanca,72075,manuelle,230000.0,Classified,grandland,diesel,opel,ww,6.0,2020,oui,5.0,unknown,bon,9.0,280000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104720.0
rabat,130000,manuelle,215000.0,Classified,other,diesel,renault,unknown,6.0,2021,oui,5.0,unknown,bon,9.0,328000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,132512.0
casablanca,14250,automatique,212000.0,Classified,c3,diesel,citroen,unknown,6.0,2024,non,5.0,unknown,bon,9.0,180900.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,88681.65
casablanca,9812,automatique,160000.0,Classified,sandero,essence,dacia,unknown,6.0,2024,non,5.0,unknown,bon,9.0,178000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,88681.65
casablanca,33926,manuelle,175000.0,Classified,clio,diesel,renault,ww,6.0,2022,oui,5.0,unknown,bon,9.0,223000.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,114845.0
casablanca,222274,automatique,165000.0,Rentals,508,diesel,peugeot,unknown,8.0,2020,non,5.0,bleu,bon,9.0,339900.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110127.6
casablanca,83000,automatique,338000.0,Classified,tucson,diesel,hyundai,unknown,6.0,2023,non,5.0,unknown,bon,9.0,422000.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253200.0
casablanca,160000,automatique,209000.0,Classified,a6,diesel,audi,unknown,12.0,2016,non,5.0,unknown,bon,9.0,700000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102900.0
casablanca,200631,manuelle,86000.0,Rentals,dokker,diesel,dacia,unknown,6.0,2021,non,5.0,unknown,bon,9.0,153400.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,88681.65
casablanca,13210,manuelle,220000.0,Classified,other,diesel,peugeot,unknown,6.0,2024,non,5.0,unknown,bon,9.0,260900.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183673.6
casablanca,176140,manuelle,100000.0,Rentals,express,diesel,renault,unknown,6.0,2022,non,5.0,blanc,bon,9.0,177500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82182.5
marrakech,162161,manuelle,110000.0,Classified,508,diesel,peugeot,ww,6.0,2014,non,5.0,unknown,bon,9.0,279900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81450.9
casablanca,190766,manuelle,103000.0,Rentals,c elysee,diesel,citroen,unknown,6.0,2021,non,4.0,gris,bon,9.0,143900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,53530.8
nouaceur,144999,manuelle,126500.0,Classified,sandero,diesel,dacia,unknown,6.0,2018,non,5.0,unknown,excellent,9.0,134900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40470.0
casablanca,20499,automatique,310000.0,Classified,other,diesel,audi,ww,8.0,2024,oui,5.0,unknown,bon,9.0,467000.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325966.0
marrakech,35812,automatique,500000.0,Classified,tiguan,diesel,volkswagen,dedouanee,8.0,2022,non,5.0,unknown,bon,9.0,495000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254925.0
casablanca,92499,manuelle,209000.0,Classified,caddy,diesel,volkswagen,ww,8.0,2022,oui,5.0,unknown,excellent,9.0,155000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78120.0
casablanca,151000,automatique,283000.0,Classified,other,diesel,bmw,ww,12.0,2013,non,5.0,unknown,bon,9.0,996000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146412.0
casablanca,18266,manuelle,116000.0,Rentals,kangoo,diesel,renault,unknown,6.0,2019,non,5.0,blanc,bon,9.0,152000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55632.0
casablanca,126159,automatique,190000.0,Classified,other,diesel,audi,ww,8.0,2016,oui,5.0,unknown,bon,9.0,390000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118170.0
casablanca,168275,manuelle,157000.0,Rentals,caddy,diesel,volkswagen,unknown,6.0,2022,non,5.0,unknown,bon,9.0,355000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88681.65
